Observation id	2013_012															
																
Media file(s)																
																
Player #1	G:/Oxford/Videos/Bossou videos/2013_012.mp4															
																
Observation date	2020-04-29 13:24:39															
																
Description	2013_012															
																
Time offset (s)	0.0															
																
independent variables																
variable	value															
Observer	Alex															
Group	Bossou															
Date/Time	2000-01-01T00:00:00															
Contains play	yes															
Coded	yes															
																
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Modifier 1	Modifier 2	Modifier 3	Modifier 4	Modifier 5	Modifier 6	Modifier 7	Modifier 8	Comment	Status
0.000	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0		Players	Players	Fanle,Jeje	No								POINT
1.600	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0		Intervention	Intervention	Disrupt	Fanwaa								POINT
3.350	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Jeje	Play Element	Play Element	Embrace,Mount	None	None	Laughter	None					POINT
4.101	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Fanle	Play Element	Play Element	None	Crouch	Carry_object	Play Face,Laughter	Stone					POINT
18.022	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Jeje	Play Element	Play Element	Bite,Embrace,Press down	None	None	None	None					POINT
20.852	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Fanle	Play Element	Play Element	None	Head down	Carry_object	None	Stone					POINT
22.521	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Jeje	Break	Break										POINT
24.272	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Fanle	Play Element	Play Element	None	Retreat	Carry_object	None	Stone					POINT
26.022	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Jeje	Play Element	Play Element	Hold	None	None	None	None					POINT
27.271	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Jeje	Play Element	Play Element	None	Follow Other	None	None	None					POINT
28.022	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Jeje	Play Element	Play Element	Hold	Trip	None	None	None	None	None	None		POINT
31.522	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Jeje	Play Element	Play Element	None	Bop,Head shake	None	None	None					POINT
32.272	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Fanle	Break	Break										POINT
34.272	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Jeje	Break	Break										POINT
35.522	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0		Non-Play	Social Interaction	Copulation	None	Fanle,Jeje	Mutual						POINT
40.022	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0		End	End	Other Interaction	Yes								POINT
44.522	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Jeje	Non-Play	Social Interaction	None	Loud Scratch	None	None						POINT
196.212	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0		Players	Players	Flanle,Jeje	No								POINT
196.212	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Flanle	Play Element	Play Element	None	None	Retreat-backwards	None	Face_invisible	None	None	None		POINT
197.712	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Jeje	Play Element	Play Element	None	None	Follow-Other,Walk-stiff	None	None	None	None	None		POINT
199.461	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Flanle	Play Element	Play Element	None	Retreat backwards	None	None	None					POINT
200.712	G:/Oxford/Videos/Bossou videos/2013_012.mp4	1299.380	25.0	Flanle	Play Element	Play Element	None	Hide,Retreat	None	Play Face	None					POINT
