Observation id	998a5667-fd56-456d-b51d-75095897bd51															
																
Media file(s)																
																
Player #1	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv															
																
Observation date	2021-05-21 17:16:53															
																
Description	998a5667-fd56-456d-b51d-75095897bd51															
																
Time offset (s)	0.0															
																
independent variables																
variable	value															
Observer	Alex															
Group	Bossou															
Date/Time	2000-01-01T00:00:00															
Contains play	yes															
Coded	no															
																
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Modifier 1	Modifier 2	Modifier 3	Modifier 4	Modifier 5	Modifier 6	Modifier 7	Modifier 8	Comment	Status
302.237	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97		Solo Play	Solo Play										POINT
331.176	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97		Solo Play	Solo Play										POINT
477.252	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97		Solo Play	Solo Play										POINT
537.743	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97		Solo Play	Solo Play										POINT
581.317	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97		Players	Players	Flanle,Peley	Yes	Fana,Fanle,Flanle,Foaf,Jeje,Jire,Joya,Pama,Peley							POINT
582.018	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Peley	Play Element	Play Element	None	None	Approach	None	None	None	None	None		POINT
582.473	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Peley	Play Element	Play Element	None	Touch	None	None	None	None	None	None		POINT
583.052	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Flanle	Play Element	Play Element	None	None	Arm-protect,Bipedal,Retreat-backwards	None	Face_invisible	None	None	None		POINT
583.253	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Peley	Play Element	Play Element	None	None	Follow-Other	None	None	None	None	None		POINT
585.488	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Peley	Play Element	Play Element	None	None	Lead	None	None	None	None	None		POINT
585.788	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Flanle	Play Element	Play Element	None	None	None	Bow,Slap-ground	Face_invisible	None	None	None		POINT
586.688	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Flanle	Play Element	Play Element	None	None	None	Bow,Slap-ground	Face_invisible	None	None	None		POINT
587.223	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Peley	Play Element	Play Element	None	None	Hide	None	Face_invisible	None	None	None		POINT
587.723	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Flanle	Play Element	Play Element	None	None	Bipedal	Drum-Tree	Face_invisible	None	None	None		POINT
588.491	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Flanle	Play Element	Play Element	None	None	Follow-Other	None	None	None	None	None		POINT
588.758	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Peley	Play Element	Play Element	None	None	Lead	None	Face_invisible	None	None	None		POINT
592.995	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Flanle	Play Element	Play Element	None	None	Chase	None	Face_invisible	None	None	None		POINT
594.163	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Flanle	Play Element	Play Element	None	None	Bop	Slap-ground	Face_invisible	None	None	None		POINT
594.964	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Flanle	Play Element	Play Element	None	None	None	Bow,Slap-ground	Face_invisible	None	None	None		POINT
596.466	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Flanle	Break	Break										POINT
596.699	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Peley	Break	Break										POINT
604.628	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Peley	Play Element	Play Element	None	None	Approach	None	None	None	None	None		POINT
607.476	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Flanle	Play Element	Play Element	None	None	None	Bow,Slap-ground	None	None	None	None		POINT
607.611	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Peley	Play Element	Play Element	None	None	Lead	Head-shake	None	None	None	None		POINT
607.809	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Flanle	Play Element	Play Element	None	None	Bop	None	None	None	None	None		POINT
608.711	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Flanle	Play Element	Play Element	None	None	Follow-Other	None	Face_invisible	None	None	None		POINT
609.411	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Flanle	Play Element	Play Element	None	None	Bipedal	Drum-Tree	Face_invisible	None	None	None		POINT
609.578	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Peley	Play Element	Play Element	None	None	Hide	None	Face_invisible	None	None	None		POINT
610.012	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Flanle	Play Element	Play Element	None	None	Bipedal	Drum-Tree	Face_invisible	None	None	None		POINT
610.579	G:/Oxford/Videos/Bossou videos/2010/58b54a12-2dff-49b6-8431-75f3f93b8dbf/998a5667-fd56-456d-b51d-75095897bd51.dv	4833.090	29.97	Flanle	Play Element	Play Element	None	None	Bipedal	Drum-Tree	Face_invisible	None	None	None		POINT
