Observation id	20120120113537															
																
Media file(s)																
																
Player #1	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4															
																
Observation date	2021-02-04 17:13:07															
																
Description	 567f4e33-2770-4744-825e-ebb506e6d06d 															
																
Time offset (s)	0.0															
																
independent variables																
variable	value															
Observer	Alex															
Group	Bossou															
Date/Time	2000-01-01T00:00:00															
Contains play	yes															
Coded	no															
																
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Modifier 1	Modifier 2	Modifier 3	Modifier 4	Modifier 5	Modifier 6	Modifier 7	Modifier 8	Comment	Status
1798.868	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0		Players	Players	Flanle,Joya	No	Fana,Fanle,Fanwaa,Flanle,Foaf,Jeje,Jire,Joya,Pama,Tua							POINT
1799.459	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	None	None	Approach	None	Face_invisible	None	None	None		POINT
1800.457	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	None	None	None	Charge	None	None	None	None		POINT
1802.358	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	None	None	None	Bow,Press-ground	Face_invisible	None	None	None		POINT
1802.767	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	None	None	Bipedal	Arm-swing	Face_invisible	None	None	None		POINT
1802.870	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	None	None	Bipedal	Arm-swing	Face_invisible	None	None	None		POINT
1803.766	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	None	None	Bop	None	Face_invisible	None	None	None		POINT
1803.780	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	None	None	Retreat	None	Face_invisible	None	None	None		POINT
1805.016	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	None	None	Bop	None	Face_invisible	None	None	None		POINT
1805.030	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	None	None	Bop	None	None	None	None	None		POINT
1805.280	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	None	None	Retreat-backwards	None	None	None	None	None		POINT
1805.766	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	None	Hit	Follow-Other	None	Face_invisible	None	None	None		POINT
1806.280	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	Parry	None	Crouch	None	Face_invisible	None	None	None		POINT
1806.955	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	None	Hit	Follow-Other	None	Play-Face	None	None	None		POINT
1807.572	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	None	None	Bipedal	Arm-swing,Stomp	Face_invisible	None	None	None		POINT
1807.648	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	None	None	Approach	Arm-swing	Face_invisible	None	None	None		POINT
1808.397	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	Hold	None	Bipedal	None	Face_invisible	None	None	None		POINT
1808.572	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	None	None	Bipedal,Follow-Other	None	Face_invisible	None	None	None		POINT
1809.321	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	None	Push	Bipedal	None	Face_invisible	None	None	None		POINT
1809.652	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	None	None	Bipedal,Flee	None	Play-Face	None	None	None		POINT
1810.073	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	None	None	Bipedal	Flail	Face_invisible	None	None	None		POINT
1810.650	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	None	None	Crouch	Feint	Play-Face	None	None	None		POINT
1810.822	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	None	None	Follow-Other	None	Play-Face	None	None	None		POINT
1811.148	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	None	Hit	Bipedal	None	Face_invisible	None	None	None		POINT
1811.322	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	None	Hit	None	None	Play-Face	None	None	None		POINT
1811.398	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	Grabble/Wrestle	Bite	None	None	Face_invisible	None	None	None		POINT
1811.822	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	Grabble/Wrestle	None	None	None	Face_invisible	None	None	None		POINT
1815.905	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	Hold	None	Head-down	None	Play-Face	None	None	None		POINT
1816.646	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	Hold	Bite	None	None	Face_invisible	None	None	None		POINT
1817.151	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	Embrace	None	None	None	Face_invisible	None	None	None		POINT
1817.902	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	None	Pull,Trip	None	None	Face_invisible	None	None	None		POINT
1818.653	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	None	None	Lie-down	None	Play-Face	None	None	None		POINT
1818.726	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	Roll-partner	None	Bipedal	None	Face_invisible	None	None	None		POINT
1819.476	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	Press-down	None	None	None	Face_invisible	None	None	None		POINT
1819.654	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Joya	Play Element	Play Element	None	Hit,Kick	None	None	Play-Face	None	None	None		POINT
1819.976	G:/Oxford/Videos/Bossou videos/2012/Salon/9db468bb-675b-4f6d-af29-2c0fdcf4cce2/20120120113537.mp4	2659.830	25.0	Flanle	Play Element	Play Element	Parry	None	Circle-partner	None	Face_invisible	None	None	None		POINT
