Observation id	2013_016															
																
Media file(s)																
																
Player #1	G:/Oxford/Videos/Bossou videos/2013_016.mp4															
																
Observation date	2020-04-29 11:28:33															
																
Description	2013_016															
																
Time offset (s)	0.0															
																
independent variables																
variable	value															
Observer	Alex															
Group	Bossou															
Date/Time	2000-01-01T00:00:00															
Contains play	yes															
Coded	yes															
																
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Modifier 1	Modifier 2	Modifier 3	Modifier 4	Modifier 5	Modifier 6	Modifier 7	Modifier 8	Comment	Status
19.772	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0		Solo Play	Solo Play										POINT
21.272	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0		Players	Players	Flanle,Jire	Yes	Flanle,Foaf,Jeje,Jire							POINT
21.522	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Rake-ground	None	None	None	None	None		POINT
21.522	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Jire	Out Of Sight	Out of Sight										POINT
23.272	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	None	None	None	Roll_object	Stone	None		POINT
24.773	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	None	None	None	Carry_object	Stone	None		POINT
26.022	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Approach	None	Face_invisible	None	Stone	None		POINT
28.523	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Swagger	None	Face_invisible	None	Stone	None		POINT
29.272	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Bipedal	None	Face_invisible	Wave_object	Stone	None		POINT
30.022	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Out Of Sight	Out of Sight										POINT
31.271	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Retreat-backwards	None	Face_invisible	None	Stone	None		POINT
32.022	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Break	Break										POINT
32.022	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Jire	Break	Break										POINT
35.022	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Approach	None	Face_invisible	None	None	None		POINT
36.022	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Bipedal	None	Face_invisible	Pretend-throw_object	Stone	None		POINT
36.023	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Jire	Play Element	Play Element	None	None	None	Arm-swing	None	None	None	None		POINT
37.772	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Retreat-backwards	None	Face_invisible	None	Stone	None		POINT
38.521	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Jire	Play Element	Play Element	None	None	Approach	None	None	None	None	None		POINT
38.522	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Flee	None	Face_invisible	None	Stone	None		POINT
39.522	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Jire	Play Element	Play Element	None	None	Follow-Other	None	None	None	None	None		POINT
39.772	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Retreat	None	Face_invisible	None	Stone	None		POINT
44.522	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Arm-protect,Retreat-backwards	None	None	None	Stone	None		POINT
45.025	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Arm-protect,Flee	None	None	None	Stone	None		POINT
46.522	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Arm-protect,Retreat-backwards	None	None	None	Stone	None		POINT
48.772	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	None	None	Face_invisible	Wave_object	Stone	None		POINT
50.273	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	None	Charge	Face_invisible	None	Stone	None		POINT
50.522	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Jire	Play Element	Play Element	Parry	None	None	None	None	None	None	None		POINT
50.523	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Flee	None	Face_invisible	Pretend-throw_object	Stone	None		POINT
51.021	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	None	None	Face_invisible	Throw_object	Stone	None		POINT
51.773	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Jire	Break	Break										POINT
52.022	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Break	Break										POINT
52.522	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	End	End	Avoid	Yes								POINT
114.525	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0		Solo Play	Solo Play										POINT
153.772	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0		Players	Players	Flanle,Foaf	Yes	Flanle,Foaf,Jeje,Jire							POINT
154.272	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Approach	None	Face_invisible	Carry_object	Stone	None		POINT
154.335	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Foaf	Break	Break										POINT
161.271	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Bipedal	None	Face_invisible	Throw_object	Stone	None		POINT
162.373	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Foaf	Play Element	Play Element	None	None	Ignore	None	None	None	None	None		POINT
163.022	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Flanle	Play Element	Play Element	None	None	Retreat-backwards	None	Face_invisible	None	None	None		POINT
164.872	G:/Oxford/Videos/Bossou videos/2013_016.mp4	690.170	25.0	Foaf	Non-Play	Social Interaction	None	Arm Wave	Flanle	Sender						POINT
