Observation id	20120204170938-PAB8															
																
Media file(s)																
																
Player #1	G:/Oxford/Videos/Bossou videos/2013_008.mp4															
																
Observation date	2020-04-29 16:26:47															
																
Description	 5c2f7666-7bf2-4b6c-8655-6fbbac62b1be 															
																
Time offset (s)	0.0															
																
independent variables																
variable	value															
Observer	Alex															
Group	Bossou															
Date/Time	2000-01-01T00:00:00															
Contains play	yes															
Coded	yes															
																
Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Modifier 1	Modifier 2	Modifier 3	Modifier 4	Modifier 5	Modifier 6	Modifier 7	Modifier 8	Comment	Status
409.521	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0		Players	Players	Flanle,Jeje	Yes	Fana,Fanle,Fanwaa,Flanle,Foaf,Jeje,Jire							POINT
410.771	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Approach	None	None	None	None	None		POINT
412.048	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Jeje	Non-Play	Social Interaction	None	Grunt	Flanle	Sender						POINT
413.547	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Jeje	Play Element	Play Element	None	None	Approach	None	None	None	None	None		POINT
413.773	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Retreat-backwards	None	Face_invisible	None	None	None		POINT
414.548	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Jeje	Play Element	Play Element	None	None	Follow-Other	None	None	None	None	None		POINT
415.272	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Flee	None	Play-Face	None	None	None		POINT
417.548	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Circle-partner,Flee	None	Play-Face,Laughter	None	None	None		POINT
418.547	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Jeje	Play Element	Play Element	None	None	Chase	None	None	None	None	None		POINT
422.296	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Retreat-backwards	Hide-swing	Play-Face	None	None	None		POINT
423.047	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Retreat-backwards	Bow	Play-Face	None	None	None		POINT
423.297	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	None	Bow,Feint	Play-Face	None	None	None		POINT
423.297	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Jeje	Play Element	Play Element	None	None	Hide	None	None	None	None	None		POINT
423.797	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Flee	None	Play-Face	None	None	None		POINT
424.297	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Jeje	Play Element	Play Element	None	None	Chase	None	None	None	None	None		POINT
427.046	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Jeje	Break	Break										POINT
427.297	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Break	Break										POINT
428.022	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0		End	End	Ignore	Yes								POINT
450.547	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0		Players	Players	Flanle,Jeje	Yes	Fana,Fanle,Fanwaa,Flanle,Foaf,Jeje,Jire							POINT
451.555	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Approach	None	None	None	None	None		POINT
454.047	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Jeje	Play Element	Play Element	None	None	Approach	None	None	None	None	None		POINT
454.305	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Flee	None	Face_invisible	None	None	None		POINT
455.297	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Jeje	Play Element	Play Element	None	None	Follow-Other	None	None	None	None	None		POINT
456.305	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Retreat-backwards	None	Play-Face	None	None	None		POINT
457.055	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Retreat-backwards	Bow	Play-Face	None	None	None		POINT
457.555	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Hide	None	Play-Face	None	None	None		POINT
458.297	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Jeje	Play Element	Play Element	None	None	None	Hit_attempt	Face_invisible	None	None	None		POINT
458.306	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Flee	None	Play-Face	None	None	None		POINT
459.034	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Jeje	Play Element	Play Element	None	None	Follow-Other	None	Face_invisible	None	None	None		POINT
460.805	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Retreat-backwards	None	None	None	None	None		POINT
461.055	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Retreat-backwards	None	Face_invisible	Grab_object	Stone	None		POINT
462.304	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Retreat-backwards	Feint	Face_invisible	None	None	None		POINT
463.056	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Flee	None	Face_invisible	None	None	None		POINT
465.305	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	None	Hide-swing	None	None	None	None		POINT
466.554	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	None	Jump	Play-Face	None	None	None		POINT
466.805	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Flee	None	Play-Face,Laughter	None	None	None		POINT
467.804	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Flee	Arm-swing	Play-Face,Laughter	None	None	None		POINT
468.804	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Flee	None	Play-Face	None	None	None		POINT
470.005	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Jeje	Play Element	Play Element	None	None	Chase	None	None	None	None	None		POINT
471.054	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Hide	None	Play-Face,Laughter	None	None	None		POINT
471.555	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Flee	None	Play-Face	None	None	None		POINT
472.504	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Jeje	Play Element	Play Element	None	None	Follow-Other	None	None	None	None	None		POINT
473.055	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Retreat-backwards	None	Play-Face	None	None	None		POINT
474.305	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	None	Feint,Press-ground	Play-Face	None	None	None		POINT
474.805	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Flee	None	Play-Face	None	None	None		POINT
475.806	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Retreat-backwards	None	Play-Face	None	None	None		POINT
476.555	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Flee	None	None	None	None	None		POINT
480.555	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Flee	None	Play-Face	None	None	None		POINT
481.255	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Jeje	Play Element	Play Element	None	None	Chase	None	Play-Face	None	None	None		POINT
482.304	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	None	Hide-swing	Play-Face	None	None	None		POINT
483.055	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	None	Bow,Feint	Play-Face	None	None	None		POINT
483.805	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Flanle	Play Element	Play Element	None	None	Flee	None	Play-Face,Laughter	None	None	None		POINT
484.554	G:/Oxford/Videos/Bossou videos/2013_008.mp4	684.410	25.0	Jeje	Play Element	Play Element	None	None	None	Reach	Face_invisible	None	None	None		POINT
